,Email,Age,Education,Marital-status,Gender,Income
2979,CharlesLowe@gmail.com,34,5th-6th,Married-civ-spouse,Male,<=50k
2980,DorothyMcgrath@gmail.com,25,Bachelors,Divorced,Female,<=50k
2981,CarlMenard@gmail.com,28,Some-college,Never-married,Male,<=50k
2982,JoseCross@gmail.com,80,5th-6th,Married-civ-spouse,Male,<=50k
2983,MyronRose@gmail.com,27,5th-6th,Married-civ-spouse,Male,<=50k
2984,JaniceCombs@gmail.com,28,HS-grad,Married-civ-spouse,Female,>50k
2985,JamesBeck@gmail.com,43,Assoc-voc,Married-civ-spouse,Male,>50k
2986,RudyBeavers@gmail.com,18,Some-college,Never-married,Female,<=50k
2987,HarryFlury@gmail.com,46,Assoc-acdm,Married-civ-spouse,Male,>50k
2988,LarrySchultz@gmail.com,42,Bachelors,Divorced,Male,<=50k
2989,DeboraHampton@gmail.com,50,HS-grad,Married-civ-spouse,Female,<=50k
2990,SteveMiller@gmail.com,30,Some-college,Married-civ-spouse,Male,<=50k
2991,AlonzoWaldren@gmail.com,55,7th-8th,Married-civ-spouse,Male,<=50k
2992,DonaldPelcher@gmail.com,58,10th,Married-civ-spouse,Male,>50k
2993,BrentDaum@gmail.com,41,Some-college,Never-married,Male,<=50k
2994,HarryJackson@gmail.com,25,HS-grad,Never-married,Male,<=50k
2996,GiuseppeCurnutte@gmail.com,59,Some-college,Divorced,Male,<=50k
2997,PamParsons@gmail.com,36,Masters,Never-married,Female,<=50k
2998,AnthonyZuhlke@gmail.com,25,Assoc-acdm,Married-civ-spouse,Male,<=50k
2999,RichardSapienza@gmail.com,19,11th,Never-married,Male,<=50k
3000,EdwinWilson@gmail.com,34,HS-grad,Never-married,Male,<=50k
3001,IanGordon@gmail.com,51,Assoc-acdm,Married-civ-spouse,Male,>50k
3002,MariaJackson@gmail.com,31,11th,Never-married,Female,<=50k
3003,RyanHernandez@gmail.com,21,Some-college,Never-married,Male,<=50k
3005,NinaHinz@gmail.com,51,HS-grad,Never-married,Female,<=50k
3006,WendyGarcia@gmail.com,39,Assoc-acdm,Never-married,Female,<=50k
3007,JohnWannamaker@gmail.com,34,HS-grad,Married-civ-spouse,Male,<=50k
3008,WayneFuller@gmail.com,38,HS-grad,Married-civ-spouse,Male,<=50k
3009,JoseSpates@gmail.com,21,HS-grad,Never-married,Male,<=50k
3010,ScottJones@gmail.com,22,Assoc-voc,Never-married,Male,<=50k
3011,PatriciaJenkins@gmail.com,29,HS-grad,Never-married,Female,<=50k
3012,VioletaVerity@gmail.com,25,HS-grad,Never-married,Female,<=50k
3013,DaltonBooth@gmail.com,53,HS-grad,Married-civ-spouse,Male,<=50k
3014,AndrewCastro@gmail.com,68,HS-grad,Married-civ-spouse,Male,<=50k
3015,ChristineBrasher@gmail.com,21,Some-college,Never-married,Female,<=50k
3016,CarolDavis@gmail.com,34,10th,Married-civ-spouse,Female,<=50k
3017,FreddieSoolua@gmail.com,53,Assoc-voc,Married-civ-spouse,Male,>50k
3019,AaronHall@gmail.com,32,Some-college,Never-married,Male,<=50k
3020,GuillermoTimmer@gmail.com,33,HS-grad,Never-married,Male,<=50k
3021,VictorPickett@gmail.com,34,Bachelors,Married-civ-spouse,Male,>50k
3022,ChristinaGil@gmail.com,61,HS-grad,Widowed,Female,<=50k
3023,CarmenHarner@gmail.com,46,HS-grad,Married-civ-spouse,Female,<=50k
3025,JacobTorres@gmail.com,26,Bachelors,Never-married,Male,<=50k
3026,AlejandraCollins@gmail.com,37,HS-grad,Divorced,Female,<=50k
3027,DavidHill@gmail.com,41,Bachelors,Married-civ-spouse,Male,>50k
3028,GwendolynHarrell@gmail.com,59,Bachelors,Never-married,Female,<=50k
3029,RichardFenton@gmail.com,28,Some-college,Married-civ-spouse,Male,<=50k
3030,LarryNesbitt@gmail.com,39,HS-grad,Married-civ-spouse,Male,<=50k
3031,BobbySims@gmail.com,25,Some-college,Never-married,Male,<=50k
3032,ClaudeGardner@gmail.com,45,Some-college,Married-civ-spouse,Male,>50k
3033,JoshuaShoals@gmail.com,30,HS-grad,Married-civ-spouse,Male,>50k
3034,AlbertLangevin@gmail.com,61,Some-college,Divorced,Male,<=50k
3035,RandolphAlmanzar@gmail.com,52,10th,Never-married,Male,<=50k
3036,DanaGrimes@gmail.com,54,7th-8th,Separated,Male,<=50k
3038,BrianBertsch@gmail.com,45,7th-8th,Married-civ-spouse,Male,<=50k
3039,WillieTanner@gmail.com,48,Bachelors,Divorced,Male,<=50k
3040,DwaynePerry@gmail.com,36,Prof-school,Married-civ-spouse,Male,>50k
3041,SusanYoung@gmail.com,49,Some-college,Divorced,Female,<=50k
3042,ChristineGarcia@gmail.com,31,HS-grad,Divorced,Female,<=50k
3043,MeghanTatem@gmail.com,65,HS-grad,Widowed,Female,<=50k
3044,GaleLong@gmail.com,56,HS-grad,Separated,Female,<=50k
3045,StevenMoore@gmail.com,38,Bachelors,Married-civ-spouse,Male,>50k
3046,SusanCompton@gmail.com,70,10th,Widowed,Female,<=50k
3047,RonaldBallard@gmail.com,37,Bachelors,Married-civ-spouse,Male,>50k
3048,AntonioWiggins@gmail.com,43,Prof-school,Married-civ-spouse,Male,<=50k
3049,AntonioWelsh@gmail.com,28,Assoc-acdm,Never-married,Male,<=50k
3050,ThomasWilliams@gmail.com,42,Some-college,Never-married,Male,<=50k
3051,KathyStamps@gmail.com,30,Some-college,Married-civ-spouse,Female,<=50k
3052,LeonardTorres@gmail.com,77,7th-8th,Married-civ-spouse,Male,<=50k
3053,YolandaReynolds@gmail.com,33,HS-grad,Married-civ-spouse,Female,<=50k
3054,ClintonNaylor@gmail.com,17,10th,Never-married,Male,<=50k
3055,GeraldWilliams@gmail.com,59,Bachelors,Married-civ-spouse,Male,>50k
3056,EdHargraves@gmail.com,44,Bachelors,Married-civ-spouse,Male,<=50k
3057,LucilleAmado@gmail.com,33,Bachelors,Divorced,Female,<=50k
3058,RobertMacedo@gmail.com,17,11th,Never-married,Male,<=50k
3059,RobertMccrory@gmail.com,22,Some-college,Never-married,Male,>50k
3061,FrederickCarson@gmail.com,42,Some-college,Married-civ-spouse,Male,>50k
3062,DavidCondren@gmail.com,26,HS-grad,Married-civ-spouse,Male,<=50k
3063,FlorenceBenavides@gmail.com,47,Masters,Divorced,Female,<=50k
3064,CharlesPaongo@gmail.com,28,HS-grad,Married-civ-spouse,Male,<=50k
3065,SuzanneMclaughlin@gmail.com,33,12th,Never-married,Female,<=50k
3066,AaronMosley@gmail.com,52,HS-grad,Widowed,Male,<=50k
3068,OliveStark@gmail.com,44,12th,Divorced,Female,<=50k
3069,DebraNardo@gmail.com,25,HS-grad,Separated,Female,<=50k
3070,SeanWingard@gmail.com,33,Some-college,Never-married,Male,<=50k
3071,ErinDecker@gmail.com,23,Assoc-acdm,Never-married,Female,<=50k
3072,AngelaGattis@gmail.com,29,HS-grad,Divorced,Female,<=50k
3073,RoseEsparza@gmail.com,21,Some-college,Never-married,Female,<=50k
3075,AmandaAllen@gmail.com,31,HS-grad,Never-married,Female,<=50k
3076,RaySaylor@gmail.com,42,Assoc-acdm,Married-civ-spouse,Male,<=50k
3077,JamesGaines@gmail.com,39,Assoc-acdm,Married-civ-spouse,Male,<=50k
3078,DanielGonzalez@gmail.com,54,Assoc-voc,Married-civ-spouse,Male,<=50k
3079,CraigTomson@gmail.com,17,9th,Never-married,Male,<=50k
3080,NellieCollins@gmail.com,63,Bachelors,Widowed,Female,<=50k
3081,ElviaReed@gmail.com,46,HS-grad,Married-civ-spouse,Female,<=50k
3082,MargaretCocker@gmail.com,62,Masters,Never-married,Female,>50k
3084,JohnParekh@gmail.com,54,HS-grad,Married-civ-spouse,Male,<=50k
3085,ShirleyFasheh@gmail.com,22,HS-grad,Never-married,Male,<=50k
3086,JesseDuet@gmail.com,61,7th-8th,Married-civ-spouse,Male,<=50k
3087,SuzannaHarding@gmail.com,73,HS-grad,Widowed,Female,<=50k
3088,AllenGraves@gmail.com,52,HS-grad,Married-civ-spouse,Male,<=50k
3089,MichealHenderson@gmail.com,24,HS-grad,Never-married,Male,<=50k
3091,RyanOh@gmail.com,35,HS-grad,Divorced,Male,<=50k
3092,ConstanceJones@gmail.com,41,Some-college,Separated,Female,<=50k
3093,EdwardSteiger@gmail.com,31,Bachelors,Married-civ-spouse,Male,<=50k
3094,CharlesFletcher@gmail.com,53,Some-college,Married-civ-spouse,Male,<=50k
3095,DarrellBowen@gmail.com,25,HS-grad,Married-civ-spouse,Male,<=50k
3096,GeraldineJensen@gmail.com,19,Some-college,Never-married,Female,<=50k
3097,MarshallYoung@gmail.com,36,Bachelors,Married-civ-spouse,Male,>50k
3098,MarthaSchenck@gmail.com,42,HS-grad,Divorced,Female,<=50k
3099,GeneSmith@gmail.com,45,Doctorate,Married-civ-spouse,Male,>50k
3100,WilliamSimpkins@gmail.com,33,11th,Married-civ-spouse,Male,>50k
3101,MarcSwanson@gmail.com,26,Some-college,Married-civ-spouse,Male,<=50k
3103,KatherineSpears@gmail.com,33,12th,Never-married,Female,<=50k
3104,JoeAragon@gmail.com,33,11th,Married-civ-spouse,Male,<=50k
3105,JasonParker@gmail.com,36,Some-college,Married-civ-spouse,Male,<=50k
3106,ElvisAdomaitis@gmail.com,21,Some-college,Never-married,Male,<=50k
3107,JohnJordan@gmail.com,17,11th,Never-married,Male,<=50k
3108,TroyAmmon@gmail.com,45,Assoc-voc,Married-civ-spouse,Male,<=50k
3109,HarryCarpenter@gmail.com,45,Some-college,Married-civ-spouse,Male,>50k
3110,StephenLemle@gmail.com,41,Masters,Married-civ-spouse,Male,>50k
3111,DennisHarney@gmail.com,24,Bachelors,Never-married,Male,<=50k
3112,MaryPeterson@gmail.com,57,HS-grad,Married-civ-spouse,Female,<=50k
3113,MelanieGraves@gmail.com,48,HS-grad,Never-married,Female,<=50k
3114,HugoWilliams@gmail.com,31,HS-grad,Married-civ-spouse,Male,>50k
3115,MichaelAkim@gmail.com,33,Some-college,Married-civ-spouse,Male,>50k
3116,HowardGiles@gmail.com,41,Bachelors,Married-civ-spouse,Male,>50k
3117,ConsueloNeubert@gmail.com,41,5th-6th,Divorced,Female,<=50k
3118,DouglasLacasse@gmail.com,63,HS-grad,Married-civ-spouse,Male,<=50k
3119,CraigDunaway@gmail.com,39,HS-grad,Never-married,Male,<=50k
3120,AngelenaKornegay@gmail.com,28,Some-college,Never-married,Female,<=50k
3122,BelindaAutry@gmail.com,18,12th,Never-married,Female,<=50k
3123,MariaKennedy@gmail.com,22,Some-college,Never-married,Female,<=50k
3124,GregoryCoppinger@gmail.com,42,HS-grad,Married-civ-spouse,Male,<=50k
3125,DonWashington@gmail.com,47,HS-grad,Married-civ-spouse,Male,<=50k
3126,ElizabethBruno@gmail.com,33,HS-grad,Divorced,Female,<=50k
3127,TerriNemoede@gmail.com,34,HS-grad,Never-married,Female,<=50k
3128,NancyTorres@gmail.com,18,HS-grad,Never-married,Female,<=50k
3129,GregoryCarter@gmail.com,66,7th-8th,Married-civ-spouse,Male,<=50k
3131,TheresaMillington@gmail.com,39,Assoc-voc,Married-civ-spouse,Female,>50k
3132,OtisDwelle@gmail.com,35,10th,Married-civ-spouse,Male,<=50k
3133,KatherineHartung@gmail.com,56,HS-grad,Divorced,Female,<=50k
3134,VanJames@gmail.com,46,Masters,Married-civ-spouse,Male,>50k
3135,DelbertAsakura@gmail.com,21,Some-college,Never-married,Male,<=50k
3136,RussellWalker@gmail.com,58,HS-grad,Married-civ-spouse,Male,<=50k
3137,JasonLlamas@gmail.com,66,Some-college,Widowed,Male,<=50k
3138,KaseyBarry@gmail.com,25,Bachelors,Never-married,Female,<=50k
3139,PaulineYoung@gmail.com,57,Assoc-voc,Married-spouse-absent,Female,<=50k
3140,CathrynPastorin@gmail.com,28,Some-college,Never-married,Female,<=50k
3141,SeanHernandez@gmail.com,38,Assoc-voc,Married-civ-spouse,Male,>50k
3142,DarrenSchon@gmail.com,57,HS-grad,Married-civ-spouse,Male,<=50k
3144,EleanorVanhorn@gmail.com,24,1st-4th,Never-married,Female,<=50k
3145,TheresaFrank@gmail.com,36,HS-grad,Separated,Female,<=50k
3146,ArnoldDelisi@gmail.com,42,Some-college,Married-civ-spouse,Male,<=50k
3147,JerryWashington@gmail.com,32,Masters,Married-civ-spouse,Male,>50k
3148,VincentKautz@gmail.com,35,HS-grad,Married-civ-spouse,Male,<=50k
3149,MaryWilliams@gmail.com,40,Some-college,Separated,Female,<=50k
3150,AntoineMagee@gmail.com,26,12th,Never-married,Male,<=50k
3151,GeorgeDiercks@gmail.com,41,HS-grad,Married-civ-spouse,Male,>50k
3152,RobertPeyton@gmail.com,50,HS-grad,Never-married,Male,<=50k
3153,HildaEpperson@gmail.com,20,Some-college,Never-married,Female,<=50k
3154,PhilipHardy@gmail.com,36,Bachelors,Married-civ-spouse,Male,>50k
3155,LawrenceLefevre@gmail.com,25,Some-college,Never-married,Male,<=50k
3156,PatsySpivey@gmail.com,62,Some-college,Divorced,Female,<=50k
3157,CatherineMontgomery@gmail.com,22,HS-grad,Never-married,Female,<=50k
3158,FrankMcnutt@gmail.com,52,Assoc-acdm,Widowed,Male,>50k
3160,AlbertoShook@gmail.com,48,Masters,Married-civ-spouse,Male,>50k
3161,MatthewIsrael@gmail.com,70,HS-grad,Divorced,Male,<=50k
3162,PaulNilsson@gmail.com,41,Bachelors,Divorced,Male,>50k
3163,HenryOliver@gmail.com,21,Some-college,Married-civ-spouse,Male,>50k
3164,BradleyDrury@gmail.com,39,Some-college,Married-civ-spouse,Male,<=50k
3165,BeauWilkerson@gmail.com,29,Assoc-voc,Never-married,Male,<=50k
3166,TravisWebster@gmail.com,28,HS-grad,Never-married,Male,<=50k
3167,EdgarKane@gmail.com,31,HS-grad,Married-civ-spouse,Male,<=50k
3168,JosephAdams@gmail.com,23,7th-8th,Married-civ-spouse,Male,<=50k
3169,RonaldFretwell@gmail.com,54,Some-college,Married-civ-spouse,Male,<=50k
3170,GerardErnst@gmail.com,73,HS-grad,Widowed,Male,<=50k
3171,ErinCusumano@gmail.com,29,Bachelors,Married-civ-spouse,Female,<=50k
3172,MaryPrieto@gmail.com,22,Some-college,Never-married,Female,<=50k
3173,RussellMattox@gmail.com,57,Masters,Married-civ-spouse,Male,>50k
3174,AnthonyKicker@gmail.com,41,HS-grad,Married-civ-spouse,Male,<=50k
3175,JasonJackson@gmail.com,39,1st-4th,Married-civ-spouse,Male,<=50k
3176,MohammadEdwards@gmail.com,25,Some-college,Divorced,Male,>50k
3177,FrederickMaldonado@gmail.com,74,7th-8th,Married-civ-spouse,Male,<=50k
3178,SherylJackson@gmail.com,45,HS-grad,Married-civ-spouse,Female,>50k
3179,CarmenSmith@gmail.com,18,HS-grad,Never-married,Female,<=50k
3180,SarahStricker@gmail.com,24,Bachelors,Never-married,Female,<=50k
3181,RyanStien@gmail.com,45,9th,Never-married,Male,<=50k
3182,WilliamLyons@gmail.com,32,HS-grad,Never-married,Male,<=50k
3183,JimmieSimmons@gmail.com,53,Some-college,Divorced,Male,<=50k
3184,WandaVargas@gmail.com,50,11th,Never-married,Female,<=50k
3185,ThomasNadal@gmail.com,35,HS-grad,Married-civ-spouse,Male,<=50k
3186,KimberlyMeek@gmail.com,24,Bachelors,Never-married,Female,<=50k
3187,HarveyAdkins@gmail.com,32,HS-grad,Married-civ-spouse,Male,>50k
3188,RonaldFauver@gmail.com,21,10th,Never-married,Male,<=50k
3189,JasonWells@gmail.com,42,Masters,Divorced,Male,>50k
3190,MichelleWade@gmail.com,37,Some-college,Divorced,Female,<=50k
3191,WalterDefranco@gmail.com,53,Assoc-voc,Married-civ-spouse,Male,>50k
3192,EmileeLovern@gmail.com,34,10th,Married-spouse-absent,Female,<=50k
3193,JonSmith@gmail.com,29,HS-grad,Divorced,Male,<=50k
3194,RobertGriffin@gmail.com,55,Masters,Widowed,Male,>50k
3195,MarkPalovick@gmail.com,29,Some-college,Never-married,Male,<=50k
3196,KarenSmart@gmail.com,70,Some-college,Never-married,Female,<=50k
3197,GradyBrady@gmail.com,26,HS-grad,Married-civ-spouse,Male,<=50k
3198,KenethFile@gmail.com,51,HS-grad,Divorced,Male,<=50k
3199,JenniferSavage@gmail.com,58,HS-grad,Widowed,Female,<=50k
3201,TashaOstermann@gmail.com,27,Bachelors,Never-married,Female,<=50k
3202,PaulGonzales@gmail.com,17,12th,Never-married,Male,<=50k
3203,RonnieSzabo@gmail.com,29,Bachelors,Divorced,Male,<=50k
3204,LeonardoCook@gmail.com,26,Bachelors,Never-married,Male,<=50k
3205,CarlRico@gmail.com,31,HS-grad,Married-civ-spouse,Male,>50k
3207,ThomasGehring@gmail.com,22,10th,Never-married,Male,<=50k
3208,MichaelWyrick@gmail.com,28,HS-grad,Never-married,Male,<=50k
3209,MonicaMartinez@gmail.com,28,Some-college,Divorced,Female,<=50k
3210,ChadMoore@gmail.com,20,Some-college,Never-married,Male,<=50k
3211,LillianMorton@gmail.com,58,HS-grad,Never-married,Female,<=50k
3212,EdwardSchultz@gmail.com,23,HS-grad,Divorced,Male,<=50k
3213,DavidRios@gmail.com,34,Bachelors,Married-civ-spouse,Male,<=50k
3214,JuliusCotton@gmail.com,32,HS-grad,Never-married,Male,<=50k
3215,AnthonyWhite@gmail.com,19,9th,Married-civ-spouse,Male,<=50k
3217,SonyaLuciano@gmail.com,35,11th,Married-civ-spouse,Female,<=50k
3218,BrandiGuidry@gmail.com,21,HS-grad,Never-married,Female,<=50k
3220,DonaldLeach@gmail.com,49,7th-8th,Never-married,Male,<=50k
3222,JasonPhilips@gmail.com,37,Bachelors,Married-civ-spouse,Male,<=50k
3223,ArthurAdler@gmail.com,36,HS-grad,Never-married,Male,<=50k
3224,RickyClay@gmail.com,44,Assoc-voc,Married-civ-spouse,Male,<=50k
3225,MartinHokenson@gmail.com,39,Masters,Married-civ-spouse,Male,<=50k
3226,JamesWarner@gmail.com,36,Bachelors,Married-civ-spouse,Male,<=50k
3227,JohnBerrios@gmail.com,53,Bachelors,Divorced,Male,<=50k
3229,ChrisDykes@gmail.com,24,HS-grad,Married-civ-spouse,Male,<=50k
3230,WillieDixon@gmail.com,40,Some-college,Married-civ-spouse,Male,<=50k
3231,NancyCharest@gmail.com,47,HS-grad,Separated,Female,<=50k
3233,RobOsbourne@gmail.com,18,11th,Never-married,Male,<=50k
3234,TimothyDewing@gmail.com,32,HS-grad,Never-married,Male,<=50k
3235,ScottBradford@gmail.com,21,HS-grad,Never-married,Male,<=50k
3236,AlexanderLang@gmail.com,27,12th,Married-civ-spouse,Male,<=50k
3238,JackTurner@gmail.com,29,HS-grad,Married-civ-spouse,Male,<=50k
3239,KariMiller@gmail.com,34,Some-college,Married-civ-spouse,Female,>50k
3240,BetsyMullet@gmail.com,45,Masters,Never-married,Female,>50k
3241,JamesJackson@gmail.com,43,Bachelors,Never-married,Male,<=50k
3242,JamesAldape@gmail.com,63,Some-college,Married-civ-spouse,Male,<=50k
3243,DaveJackson@gmail.com,26,HS-grad,Never-married,Male,<=50k
3244,EugeneRoberson@gmail.com,42,HS-grad,Married-civ-spouse,Male,<=50k
3245,JamesLopez@gmail.com,21,Some-college,Never-married,Male,<=50k
3246,ToddDonohoe@gmail.com,36,Bachelors,Married-civ-spouse,Male,>50k
3247,DavidGolden@gmail.com,44,Some-college,Married-civ-spouse,Male,>50k
3248,ThomasPoarch@gmail.com,18,HS-grad,Never-married,Male,<=50k
3249,TracyLovejoy@gmail.com,69,10th,Divorced,Female,<=50k
3250,SusanMoore@gmail.com,40,Assoc-acdm,Divorced,Female,<=50k
3251,JasonLinton@gmail.com,37,HS-grad,Never-married,Male,<=50k
3252,VictorMarlatt@gmail.com,39,HS-grad,Married-civ-spouse,Male,>50k
3253,WilliamVisitacion@gmail.com,57,Bachelors,Married-civ-spouse,Male,>50k
3254,JoyceLantz@gmail.com,28,HS-grad,Separated,Female,<=50k
3255,LarryFlowers@gmail.com,23,HS-grad,Never-married,Male,<=50k
3256,RaymondClark@gmail.com,20,HS-grad,Never-married,Male,<=50k
3257,EdgarDavis@gmail.com,46,HS-grad,Married-civ-spouse,Male,<=50k
3258,LouisCarter@gmail.com,44,Masters,Divorced,Male,<=50k
3260,WalterFlores@gmail.com,31,HS-grad,Married-civ-spouse,Male,<=50k
3261,SandraOsterman@gmail.com,24,Bachelors,Never-married,Female,<=50k
3262,WilliamFenn@gmail.com,54,Bachelors,Divorced,Male,<=50k
3263,CharlesVanwagner@gmail.com,28,Assoc-voc,Married-civ-spouse,Male,<=50k
3264,JosephBehne@gmail.com,30,Bachelors,Married-civ-spouse,Male,<=50k
3265,RaymondClark@gmail.com,42,HS-grad,Divorced,Male,<=50k
3266,VincentLockwood@gmail.com,17,12th,Never-married,Male,<=50k
3267,AshleyGonzales@gmail.com,32,Bachelors,Never-married,Female,<=50k
3268,CaitlinKillebrew@gmail.com,25,Bachelors,Never-married,Female,<=50k
3269,ThomasGordon@gmail.com,49,Prof-school,Widowed,Male,>50k
3270,PeterJackson@gmail.com,35,HS-grad,Married-civ-spouse,Male,<=50k
3271,ThomasGiles@gmail.com,32,Bachelors,Separated,Male,>50k
3272,CeciliaYetter@gmail.com,17,11th,Never-married,Female,<=50k
3273,AlmaMullikin@gmail.com,61,Masters,Married-civ-spouse,Female,>50k
3274,AlfonsoBaldwin@gmail.com,56,HS-grad,Widowed,Male,<=50k
3275,MatthewMolina@gmail.com,50,HS-grad,Never-married,Male,<=50k
3276,CharlesBlackman@gmail.com,32,Assoc-voc,Married-civ-spouse,Male,<=50k
3277,JamesHurley@gmail.com,41,Some-college,Separated,Male,<=50k
3278,NelsonMattox@gmail.com,41,Masters,Never-married,Male,<=50k
3279,ChristoperJackson@gmail.com,19,10th,Never-married,Male,<=50k
3280,WilliamMohmed@gmail.com,18,HS-grad,Never-married,Male,<=50k
3281,MelindaLee@gmail.com,25,Bachelors,Never-married,Female,<=50k
3282,SusanBuffin@gmail.com,21,HS-grad,Never-married,Female,<=50k
3283,EricTorres@gmail.com,34,Bachelors,Married-civ-spouse,Male,>50k
3284,JohnKrueger@gmail.com,31,9th,Married-civ-spouse,Male,<=50k
3285,MarkPhu@gmail.com,36,HS-grad,Married-civ-spouse,Male,<=50k
3286,AnnamaeWilliams@gmail.com,19,Some-college,Never-married,Female,<=50k
3287,JamieMiles@gmail.com,35,Assoc-acdm,Married-civ-spouse,Male,<=50k
3289,AmyHardy@gmail.com,39,HS-grad,Divorced,Female,<=50k
3290,KathleenWalls@gmail.com,30,Assoc-voc,Married-civ-spouse,Female,>50k
3291,TravisMellett@gmail.com,59,Bachelors,Married-civ-spouse,Male,>50k
3292,MeganArgubright@gmail.com,28,Some-college,Separated,Female,<=50k
3293,MaryMahn@gmail.com,47,Doctorate,Never-married,Female,<=50k
3294,EdmondMellinger@gmail.com,27,Bachelors,Never-married,Male,<=50k
3295,DominiqueHughes@gmail.com,56,HS-grad,Married-civ-spouse,Male,>50k
3296,MildredReitano@gmail.com,18,HS-grad,Never-married,Female,<=50k
3298,WinifredEndo@gmail.com,56,HS-grad,Married-civ-spouse,Female,>50k
3299,ScottGrant@gmail.com,40,Bachelors,Never-married,Male,>50k
3300,JosephCzapor@gmail.com,39,Some-college,Married-civ-spouse,Male,>50k
3301,AnthonyAllen@gmail.com,24,HS-grad,Never-married,Male,<=50k
3302,MelissaNelson@gmail.com,23,HS-grad,Never-married,Female,<=50k
3303,LarryCall@gmail.com,36,HS-grad,Married-civ-spouse,Male,<=50k
3304,DeanBall@gmail.com,55,Some-college,Married-civ-spouse,Male,<=50k
3305,DavidSrinivasan@gmail.com,23,Some-college,Married-civ-spouse,Male,<=50k
3306,GeorgeHaywood@gmail.com,39,Bachelors,Married-civ-spouse,Male,>50k
3307,JamesDavis@gmail.com,32,HS-grad,Divorced,Male,<=50k
3308,MarkCarter@gmail.com,32,HS-grad,Married-civ-spouse,Male,<=50k
3309,MichaelDame@gmail.com,17,11th,Never-married,Male,<=50k
3310,EileenSimone@gmail.com,29,Bachelors,Married-civ-spouse,Female,<=50k
3311,ThomasMarkis@gmail.com,54,HS-grad,Married-civ-spouse,Male,<=50k
3312,LatoyaLittle@gmail.com,37,Assoc-acdm,Divorced,Female,<=50k
3314,DeannaCroce@gmail.com,48,Masters,Never-married,Female,<=50k
3315,EvelynZunich@gmail.com,17,10th,Never-married,Female,<=50k
3316,CharlesWills@gmail.com,41,HS-grad,Divorced,Male,<=50k
3317,TamaraRoesser@gmail.com,43,Assoc-acdm,Divorced,Female,<=50k
3318,SusanaSchaefer@gmail.com,29,HS-grad,Never-married,Female,<=50k
3319,AnthonyEnglish@gmail.com,43,Bachelors,Married-civ-spouse,Male,>50k
3320,HarryZiola@gmail.com,46,HS-grad,Divorced,Male,<=50k
3321,MildredTrites@gmail.com,42,HS-grad,Never-married,Female,<=50k
3322,NathanHorne@gmail.com,36,Bachelors,Married-civ-spouse,Male,>50k
3323,ScottStokes@gmail.com,31,HS-grad,Married-civ-spouse,Male,<=50k
3324,ChrisWilliams@gmail.com,60,11th,Married-civ-spouse,Male,>50k
